일자,KOSPI 200 종가,KOSPI 200 등락률,KOSPI 200 거래량,KOSPI 200 ESG 종가,KOSPI 200 ESG 등락률,KOSPI 200 ESG 거래량,연도,연도월,분기
2016-10-07,260.06,-0.41,62370.0,260.82,-0.27,,2016,2016.1,4
2016-10-10,260.31,0.1,74084.0,260.55,-0.1,,2016,2016.1,4
2016-10-11,256.15,-1.6,68771.0,255.67,-1.87,,2016,2016.1,4
2016-10-12,256.2,0.02,62692.0,255.64,-0.01,,2016,2016.1,4
2016-10-13,253.93,-0.89,58490.0,253.96,-0.66,,2016,2016.1,4
2016-10-14,255.09,0.46,61590.0,255.71,0.69,,2016,2016.1,4
2016-10-17,256.19,0.43,55158.0,257.35,0.64,,2016,2016.1,4
2016-10-18,257.98,0.7,59071.0,259.13,0.69,,2016,2016.1,4
2016-10-19,258.21,0.09,62057.0,259.57,0.17,,2016,2016.1,4
2016-10-20,258.41,0.08,60714.0,259.99,0.16,,2016,2016.1,4
2016-10-21,257.26,-0.45,52581.0,258.82,-0.45,,2016,2016.1,4
2016-10-24,259.48,0.86,53738.0,261.33,0.97,,2016,2016.1,4
2016-10-25,258.57,-0.35,68928.0,260.72,-0.23,,2016,2016.1,4
2016-10-26,255.52,-1.18,65631.0,257.63,-1.19,,2016,2016.1,4
2016-10-27,256.66,0.45,68404.0,258.58,0.37,,2016,2016.1,4
2016-10-28,256.53,-0.05,53169.0,259.0,0.16,,2016,2016.1,4
2016-10-31,255.93,-0.23,59124.0,259.02,0.01,,2016,2016.1,4
2016-11-01,255.99,0.02,71630.0,259.44,0.16,,2016,2016.11,4
2016-11-02,252.83,-1.23,67054.0,256.69,-1.06,,2016,2016.11,4
2016-11-03,252.9,0.03,56224.0,256.01,-0.26,,2016,2016.11,4
2016-11-04,252.57,-0.13,44617.0,255.63,-0.15,,2016,2016.11,4
2016-11-07,254.6,0.8,49039.0,257.81,0.85,,2016,2016.11,4
2016-11-08,255.26,0.26,46853.0,258.45,0.25,,2016,2016.11,4
2016-11-09,249.67,-2.19,123179.0,252.56,-2.28,,2016,2016.11,4
2016-11-10,255.31,2.26,119316.0,258.2,2.23,,2016,2016.11,4
2016-11-11,251.99,-1.3,101509.0,254.64,-1.38,,2016,2016.11,4
2016-11-14,250.01,-0.79,100351.0,252.21,-0.95,,2016,2016.11,4
2016-11-15,249.2,-0.32,87818.0,251.66,-0.22,,2016,2016.11,4
2016-11-16,250.32,0.45,79965.0,252.59,0.37,,2016,2016.11,4
2016-11-17,250.46,0.06,67352.0,252.9,0.12,,2016,2016.11,4
2016-11-18,250.21,-0.1,78550.0,252.94,0.02,,2016,2016.11,4
2016-11-21,249.51,-0.28,55388.0,252.7,-0.09,,2016,2016.11,4
2016-11-22,252.37,1.15,62526.0,255.87,1.25,,2016,2016.11,4
2016-11-23,253.66,0.51,68300.0,257.67,0.7,,2016,2016.11,4
2016-11-24,252.03,-0.64,53636.0,256.07,-0.62,,2016,2016.11,4
2016-11-25,252.26,0.09,44611.0,256.25,0.07,,2016,2016.11,4
2016-11-28,252.96,0.28,45864.0,257.06,0.32,,2016,2016.11,4
2016-11-29,252.91,-0.02,50824.0,256.77,-0.11,,2016,2016.11,4
2016-11-30,254.26,0.53,67936.0,258.71,0.76,,2016,2016.11,4
2016-12-01,254.48,0.09,59348.0,259.32,0.24,,2016,2016.12,4
2016-12-02,252.88,-0.63,55139.0,257.74,-0.61,,2016,2016.12,4
2016-12-05,252.14,-0.29,50361.0,257.05,-0.27,,2016,2016.12,4
2016-12-06,255.63,1.38,61485.0,260.71,1.42,,2016,2016.12,4
2016-12-07,256.34,0.28,54700.0,261.85,0.44,,2016,2016.12,4
2016-12-08,262.0,2.21,74290.0,267.79,2.27,,2016,2016.12,4
2016-12-09,260.91,-0.42,58354.0,266.57,-0.46,,2016,2016.12,4
2016-12-12,260.72,-0.07,56950.0,266.1,-0.18,,2016,2016.12,4
2016-12-13,261.63,0.35,77992.0,266.7,0.23,,2016,2016.12,4
2016-12-14,262.0,0.14,55929.0,267.01,0.12,,2016,2016.12,4
2016-12-15,261.45,-0.21,55035.0,266.18,-0.31,,2016,2016.12,4
2016-12-16,262.56,0.42,60475.0,267.73,0.58,,2016,2016.12,4
2016-12-19,261.93,-0.24,46955.0,267.17,-0.21,,2016,2016.12,4
2016-12-20,262.59,0.25,51201.0,267.9,0.27,,2016,2016.12,4
2016-12-21,262.1,-0.19,62168.0,267.48,-0.16,,2016,2016.12,4
2016-12-22,261.97,-0.05,53376.0,267.39,-0.03,,2016,2016.12,4
2016-12-23,261.61,-0.14,46536.0,266.85,-0.2,,2016,2016.12,4
2016-12-26,261.9,0.11,45263.0,267.22,0.14,,2016,2016.12,4
2016-12-27,262.49,0.23,52536.0,267.85,0.24,,2016,2016.12,4
2016-12-28,259.7,-1.06,54257.0,264.82,-1.13,,2016,2016.12,4
2016-12-29,260.01,0.12,48685.0,265.4,0.22,,2016,2016.12,4
2017-01-02,260.36,0.13,36913.0,265.73,0.12,,2017,2017.1,1
2017-01-03,262.97,1.0,61839.0,268.82,1.16,,2017,2017.1,1
2017-01-04,263.12,0.06,68765.0,268.95,0.05,,2017,2017.1,1
2017-01-05,261.98,-0.43,78823.0,267.29,-0.62,,2017,2017.1,1
2017-01-06,263.2,0.47,56572.0,268.66,0.51,,2017,2017.1,1
2017-01-09,263.74,0.21,59179.0,269.87,0.45,,2017,2017.1,1
2017-01-10,263.73,0.0,60749.0,269.98,0.04,,2017,2017.1,1
2017-01-11,268.15,1.68,76588.0,274.83,1.8,,2017,2017.1,1
2017-01-12,269.95,0.67,70686.0,276.79,0.71,,2017,2017.1,1
2017-01-13,267.91,-0.76,61589.0,274.03,-1.0,,2017,2017.1,1
2017-01-16,266.15,-0.66,63876.0,272.15,-0.69,,2017,2017.1,1
2017-01-17,267.37,0.46,64797.0,273.68,0.56,,2017,2017.1,1
2017-01-18,267.08,-0.11,56660.0,273.39,-0.11,,2017,2017.1,1
2017-01-19,267.7,0.23,59533.0,274.02,0.23,,2017,2017.1,1
2017-01-20,266.52,-0.44,55384.0,272.67,-0.49,,2017,2017.1,1
2017-01-23,267.12,0.23,56738.0,273.31,0.23,,2017,2017.1,1
2017-01-24,267.3,0.07,54348.0,273.69,0.14,,2017,2017.1,1
2017-01-25,268.15,0.32,63438.0,275.19,0.55,,2017,2017.1,1
2017-01-26,270.48,0.87,70098.0,277.97,1.01,,2017,2017.1,1
2017-01-31,268.09,-0.88,69680.0,275.23,-0.99,,2017,2017.1,1
2017-02-01,269.56,0.55,65868.0,276.56,0.48,,2017,2017.2,1
2017-02-02,268.49,-0.4,76735.0,275.55,-0.37,,2017,2017.2,1
2017-02-03,268.85,0.13,71589.0,276.01,0.17,,2017,2017.2,1
2017-02-06,269.49,0.24,71641.0,276.46,0.16,,2017,2017.2,1
2017-02-07,268.97,-0.19,71252.0,275.89,-0.21,,2017,2017.2,1
2017-02-08,267.72,-0.46,64573.0,274.66,-0.45,,2017,2017.2,1
2017-02-09,267.69,-0.01,72701.0,274.8,0.05,,2017,2017.2,1
2017-02-10,268.66,0.36,83141.0,275.59,0.29,,2017,2017.2,1
2017-02-13,268.81,0.06,71066.0,275.41,-0.07,,2017,2017.2,1
2017-02-14,267.9,-0.34,68622.0,274.2,-0.44,,2017,2017.2,1
2017-02-15,268.81,0.34,75725.0,274.91,0.26,,2017,2017.2,1
2017-02-16,268.93,0.04,65399.0,275.39,0.17,,2017,2017.2,1
2017-02-17,268.84,-0.03,59751.0,275.44,0.02,,2017,2017.2,1
2017-02-20,269.73,0.33,54535.0,276.6,0.42,,2017,2017.2,1
2017-02-21,272.11,0.88,61710.0,279.14,0.92,,2017,2017.2,1
2017-02-22,272.85,0.27,64581.0,279.85,0.25,,2017,2017.2,1
2017-02-23,272.89,0.01,64489.0,279.79,-0.02,,2017,2017.2,1
2017-02-24,270.38,-0.92,116667.0,276.6,-1.14,,2017,2017.2,1
2017-02-27,268.97,-0.52,81076.0,274.93,-0.6,,2017,2017.2,1
2017-02-28,270.06,0.41,88888.0,276.4,0.53,,2017,2017.2,1
2017-03-02,272.65,0.96,105762.0,279.99,1.3,,2017,2017.3,1
2017-03-03,269.77,-1.06,78076.0,277.01,-1.06,,2017,2017.3,1
2017-03-06,270.41,0.24,72120.0,277.88,0.31,,2017,2017.3,1
2017-03-07,271.87,0.54,69476.0,279.43,0.56,,2017,2017.3,1
2017-03-08,272.29,0.15,68167.0,279.95,0.19,,2017,2017.3,1
2017-03-09,271.62,-0.25,71716.0,279.2,-0.27,,2017,2017.3,1
2017-03-10,272.29,0.25,67633.0,279.88,0.24,,2017,2017.3,1
2017-03-13,275.41,1.15,72076.0,283.47,1.28,,2017,2017.3,1
2017-03-14,277.89,0.9,80673.0,286.6,1.1,,2017,2017.3,1
2017-03-15,277.89,0.0,72419.0,286.84,0.08,,2017,2017.3,1
2017-03-16,280.11,0.8,86726.0,289.44,0.91,,2017,2017.3,1
2017-03-17,281.86,0.62,86562.0,291.13,0.58,,2017,2017.3,1
2017-03-20,280.75,-0.39,59317.0,290.06,-0.37,,2017,2017.3,1
2017-03-21,283.84,1.1,82817.0,293.71,1.26,,2017,2017.3,1
2017-03-22,282.63,-0.43,89305.0,292.27,-0.49,,2017,2017.3,1
2017-03-23,282.81,0.06,76370.0,292.37,0.03,,2017,2017.3,1
2017-03-24,282.31,-0.18,71004.0,291.42,-0.32,,2017,2017.3,1
2017-03-27,280.36,-0.69,70909.0,289.09,-0.8,,2017,2017.3,1
2017-03-28,281.25,0.32,62565.0,289.94,0.29,,2017,2017.3,1
2017-03-29,281.86,0.22,68195.0,290.58,0.22,,2017,2017.3,1
2017-03-30,281.66,-0.07,58287.0,290.33,-0.09,,2017,2017.3,1
2017-03-31,280.64,-0.36,59370.0,288.89,-0.5,,2017,2017.3,1
2017-04-03,281.6,0.34,56545.0,289.82,0.32,,2017,2017.4,2
2017-04-04,280.92,-0.24,59582.0,288.97,-0.29,,2017,2017.4,2
2017-04-05,280.74,-0.06,72393.0,288.8,-0.06,,2017,2017.4,2
2017-04-06,279.47,-0.45,56813.0,287.39,-0.49,,2017,2017.4,2
2017-04-07,279.01,-0.16,65059.0,286.6,-0.27,,2017,2017.4,2
2017-04-10,277.21,-0.65,59920.0,284.98,-0.57,,2017,2017.4,2
2017-04-11,275.49,-0.62,59390.0,282.97,-0.71,,2017,2017.4,2
2017-04-12,276.21,0.26,57613.0,283.69,0.25,,2017,2017.4,2
2017-04-13,279.12,1.05,74097.0,286.48,0.98,,2017,2017.4,2
2017-04-14,277.31,-0.65,44578.0,284.48,-0.7,,2017,2017.4,2
2017-04-17,278.1,0.28,47714.0,285.23,0.26,,2017,2017.4,2
2017-04-18,278.23,0.05,54714.0,285.23,0.0,,2017,2017.4,2
2017-04-19,276.49,-0.63,65260.0,283.07,-0.76,,2017,2017.4,2
2017-04-20,277.76,0.46,69505.0,284.0,0.33,,2017,2017.4,2
2017-04-21,280.05,0.82,60450.0,286.68,0.94,,2017,2017.4,2
2017-04-24,281.96,0.68,68129.0,289.04,0.82,,2017,2017.4,2
2017-04-25,285.41,1.22,76977.0,292.66,1.25,,2017,2017.4,2
2017-04-26,286.78,0.48,84108.0,294.33,0.57,,2017,2017.4,2
2017-04-27,287.34,0.2,83544.0,294.91,0.2,,2017,2017.4,2
2017-04-28,287.21,-0.05,78762.0,295.04,0.04,,2017,2017.4,2
2017-05-02,289.65,0.85,69807.0,297.76,0.92,,2017,2017.5,2
2017-05-04,292.47,0.97,65038.0,300.64,0.97,,2017,2017.5,2
2017-05-08,299.86,2.53,102036.0,308.57,2.64,,2017,2017.5,2
2017-05-10,296.19,-1.22,128101.0,304.04,-1.47,,2017,2017.5,2
2017-05-11,299.75,1.2,111190.0,307.5,1.14,,2017,2017.5,2
2017-05-12,298.25,-0.5,74390.0,306.38,-0.36,,2017,2017.5,2
2017-05-15,298.87,0.21,58674.0,307.13,0.24,,2017,2017.5,2
2017-05-16,299.67,0.27,97285.0,308.34,0.39,,2017,2017.5,2
2017-05-17,299.34,-0.11,77839.0,307.86,-0.16,,2017,2017.5,2
2017-05-18,298.47,-0.29,83317.0,307.01,-0.28,,2017,2017.5,2
2017-05-19,298.08,-0.13,74781.0,306.38,-0.21,,2017,2017.5,2
2017-05-22,300.63,0.86,71066.0,309.23,0.93,,2017,2017.5,2
2017-05-23,301.36,0.24,76649.0,309.64,0.13,,2017,2017.5,2
2017-05-24,301.71,0.12,111991.0,309.74,0.03,,2017,2017.5,2
2017-05-25,305.22,1.16,100091.0,313.49,1.21,,2017,2017.5,2
2017-05-26,306.96,0.57,98095.0,315.11,0.52,,2017,2017.5,2
2017-05-29,306.52,-0.14,105980.0,314.74,-0.12,,2017,2017.5,2
2017-05-30,304.59,-0.63,94123.0,312.13,-0.83,,2017,2017.5,2
2017-05-31,304.67,0.03,114684.0,311.94,-0.06,,2017,2017.5,2
2017-06-01,304.03,-0.21,77246.0,311.32,-0.2,,2017,2017.6,2
2017-06-02,307.83,1.25,94028.0,315.47,1.33,,2017,2017.6,2
2017-06-05,307.33,-0.16,76117.0,314.91,-0.18,,2017,2017.6,2
2017-06-07,305.68,-0.54,87995.0,313.14,-0.56,,2017,2017.6,2
2017-06-08,306.25,0.19,126075.0,313.5,0.11,,2017,2017.6,2
2017-06-09,309.38,1.02,118711.0,317.15,1.16,,2017,2017.6,2
2017-06-12,306.24,-1.01,95852.0,313.98,-1.0,,2017,2017.6,2
2017-06-13,308.02,0.58,94388.0,315.89,0.61,,2017,2017.6,2
2017-06-14,307.95,-0.02,113447.0,315.77,-0.04,,2017,2017.6,2
2017-06-15,306.69,-0.41,95415.0,314.35,-0.45,,2017,2017.6,2
2017-06-16,306.79,0.03,87835.0,314.67,0.1,,2017,2017.6,2
2017-06-19,308.61,0.59,87804.0,316.63,0.62,,2017,2017.6,2
2017-06-20,309.31,0.23,122388.0,318.0,0.43,,2017,2017.6,2
2017-06-21,307.52,-0.58,100935.0,315.91,-0.66,,2017,2017.6,2
2017-06-22,309.47,0.63,88484.0,318.51,0.82,,2017,2017.6,2
2017-06-23,310.26,0.26,81461.0,319.15,0.2,,2017,2017.6,2
2017-06-26,311.89,0.53,71900.0,320.9,0.55,,2017,2017.6,2
2017-06-27,312.12,0.07,131746.0,321.19,0.09,,2017,2017.6,2
2017-06-28,310.84,-0.41,94923.0,320.18,-0.31,,2017,2017.6,2
2017-06-29,312.56,0.55,103106.0,321.95,0.55,,2017,2017.6,2
2017-06-30,311.76,-0.26,73224.0,320.99,-0.3,,2017,2017.6,2
2017-07-03,312.39,0.2,71751.0,322.01,0.32,,2017,2017.7,3
2017-07-04,310.46,-0.62,89184.0,319.91,-0.65,,2017,2017.7,3
2017-07-05,311.77,0.42,68312.0,321.35,0.45,,2017,2017.7,3
2017-07-06,311.88,0.04,73586.0,321.12,-0.07,,2017,2017.7,3
2017-07-07,310.66,-0.39,87671.0,319.54,-0.49,,2017,2017.7,3
2017-07-10,311.46,0.26,78672.0,320.57,0.32,,2017,2017.7,3
2017-07-11,313.59,0.68,85935.0,323.14,0.8,,2017,2017.7,3
2017-07-12,313.58,0.0,89116.0,323.19,0.02,,2017,2017.7,3
2017-07-13,316.35,0.88,94916.0,326.43,1.0,,2017,2017.7,3
2017-07-14,317.35,0.32,103195.0,327.88,0.44,,2017,2017.7,3
2017-07-17,318.52,0.37,74535.0,329.26,0.42,,2017,2017.7,3
2017-07-18,318.65,0.04,80887.0,329.52,0.08,,2017,2017.7,3
2017-07-19,318.91,0.08,77076.0,329.45,-0.02,,2017,2017.7,3
2017-07-20,320.61,0.53,81104.0,330.93,0.45,,2017,2017.7,3
2017-07-21,321.79,0.37,81102.0,332.87,0.59,,2017,2017.7,3
2017-07-24,322.01,0.07,71712.0,333.02,0.05,,2017,2017.7,3
2017-07-25,320.15,-0.58,82695.0,330.72,-0.69,,2017,2017.7,3
2017-07-26,319.46,-0.22,96655.0,329.47,-0.38,,2017,2017.7,3
2017-07-27,320.51,0.33,75487.0,330.68,0.37,,2017,2017.7,3
2017-07-28,314.13,-1.99,100380.0,323.99,-2.02,,2017,2017.7,3
2017-07-31,314.6,0.15,82978.0,324.74,0.23,,2017,2017.7,3
2017-08-01,317.04,0.78,81843.0,327.22,0.76,,2017,2017.8,3
2017-08-02,317.69,0.21,94041.0,328.27,0.32,,2017,2017.8,3
2017-08-03,312.29,-1.7,112323.0,323.04,-1.59,,2017,2017.8,3
2017-08-04,313.46,0.37,79346.0,324.41,0.42,,2017,2017.8,3
2017-08-07,313.96,0.16,68357.0,324.96,0.17,,2017,2017.8,3
2017-08-08,313.4,-0.18,71588.0,324.36,-0.18,,2017,2017.8,3
2017-08-09,309.52,-1.24,73811.0,319.98,-1.35,,2017,2017.8,3
2017-08-10,308.37,-0.37,105187.0,318.7,-0.4,,2017,2017.8,3
2017-08-11,302.72,-1.83,96751.0,312.59,-1.92,,2017,2017.8,3
2017-08-14,304.93,0.73,68090.0,315.37,0.89,,2017,2017.8,3
2017-08-16,307.16,0.73,89402.0,317.43,0.65,,2017,2017.8,3
2017-08-17,309.02,0.61,99261.0,319.31,0.59,,2017,2017.8,3
2017-08-18,308.39,-0.2,77616.0,318.42,-0.28,,2017,2017.8,3
2017-08-21,308.14,-0.08,62873.0,318.38,-0.01,,2017,2017.8,3
2017-08-22,309.34,0.39,63192.0,319.76,0.43,,2017,2017.8,3
2017-08-23,309.71,0.12,62661.0,320.18,0.13,,2017,2017.8,3
2017-08-24,310.73,0.33,72198.0,321.11,0.29,,2017,2017.8,3
2017-08-25,311.21,0.15,73860.0,321.84,0.23,,2017,2017.8,3
2017-08-28,309.53,-0.54,63867.0,319.83,-0.62,,2017,2017.8,3
2017-08-29,308.64,-0.29,65554.0,318.68,-0.36,,2017,2017.8,3
2017-08-30,309.65,0.33,59534.0,319.82,0.36,,2017,2017.8,3
2017-08-31,308.28,-0.44,99273.0,318.06,-0.55,,2017,2017.8,3
2017-09-01,307.78,-0.16,75665.0,317.69,-0.12,,2017,2017.9,3
2017-09-04,304.19,-1.17,67729.0,313.82,-1.22,,2017,2017.9,3
2017-09-05,304.06,-0.04,75190.0,313.5,-0.1,,2017,2017.9,3
2017-09-06,303.18,-0.29,91538.0,312.18,-0.42,,2017,2017.9,3
2017-09-07,306.97,1.25,80368.0,315.86,1.18,,2017,2017.9,3
2017-09-08,307.43,0.15,69036.0,316.34,0.15,,2017,2017.9,3
2017-09-11,309.83,0.78,81058.0,319.03,0.85,,2017,2017.9,3
2017-09-12,310.42,0.19,70413.0,319.54,0.16,,2017,2017.9,3
2017-09-13,310.0,-0.14,86744.0,319.34,-0.06,,2017,2017.9,3
2017-09-14,312.52,0.81,132259.0,321.94,0.81,,2017,2017.9,3
2017-09-15,313.69,0.37,92789.0,323.11,0.36,,2017,2017.9,3
2017-09-18,318.93,1.67,77354.0,328.93,1.8,,2017,2017.9,3
2017-09-19,318.51,-0.13,89266.0,328.43,-0.15,,2017,2017.9,3
2017-09-20,318.48,-0.01,93158.0,328.12,-0.09,,2017,2017.9,3
2017-09-21,318.25,-0.07,92118.0,328.3,0.05,,2017,2017.9,3
2017-09-22,316.71,-0.48,91114.0,327.22,-0.33,,2017,2017.9,3
2017-09-25,316.4,-0.1,78658.0,327.14,-0.02,,2017,2017.9,3
2017-09-26,314.29,-0.67,85807.0,324.62,-0.77,,2017,2017.9,3
2017-09-27,313.82,-0.15,66673.0,324.01,-0.19,,2017,2017.9,3
2017-09-28,313.85,0.01,70540.0,324.1,0.03,,2017,2017.9,3
2017-09-29,316.27,0.77,63213.0,326.59,0.77,,2017,2017.9,3
2017-10-10,322.49,1.97,99579.0,333.56,2.13,,2017,2017.1,4
2017-10-11,326.12,1.13,86128.0,337.33,1.13,,2017,2017.1,4
2017-10-12,328.11,0.61,98834.0,339.05,0.51,,2017,2017.1,4
2017-10-13,327.35,-0.23,100703.0,338.27,-0.23,,2017,2017.1,4
2017-10-16,327.82,0.14,85193.0,338.33,0.02,,2017,2017.1,4
2017-10-17,328.51,0.21,76865.0,338.4,0.02,,2017,2017.1,4
2017-10-18,328.4,-0.03,75594.0,338.27,-0.04,,2017,2017.1,4
2017-10-19,326.47,-0.59,90044.0,336.48,-0.53,,2017,2017.1,4
2017-10-20,328.89,0.74,99617.0,338.99,0.75,,2017,2017.1,4
2017-10-23,329.45,0.17,75013.0,340.02,0.3,,2017,2017.1,4
2017-10-24,328.96,-0.15,70815.0,339.16,-0.25,,2017,2017.1,4
2017-10-25,329.31,0.11,83839.0,339.92,0.22,,2017,2017.1,4
2017-10-26,326.99,-0.7,99449.0,338.17,-0.51,,2017,2017.1,4
2017-10-27,329.23,0.69,90503.0,340.1,0.57,,2017,2017.1,4
2017-10-30,330.38,0.35,90392.0,341.37,0.37,,2017,2017.1,4
2017-10-31,333.57,0.97,97635.0,344.6,0.95,,2017,2017.1,4
2017-11-01,338.76,1.56,93840.0,349.97,1.56,,2017,2017.11,4
2017-11-02,337.53,-0.36,86219.0,348.54,-0.41,,2017,2017.11,4
2017-11-03,338.83,0.39,75756.0,349.88,0.38,,2017,2017.11,4
2017-11-06,337.4,-0.42,77983.0,347.54,-0.67,,2017,2017.11,4
2017-11-07,336.76,-0.19,114245.0,346.75,-0.23,,2017,2017.11,4
2017-11-08,337.8,0.31,114009.0,347.34,0.17,,2017,2017.11,4
2017-11-09,337.14,-0.2,108972.0,346.91,-0.12,,2017,2017.11,4
2017-11-10,335.96,-0.35,86246.0,345.84,-0.31,,2017,2017.11,4
2017-11-13,334.33,-0.49,91507.0,343.82,-0.58,,2017,2017.11,4
2017-11-14,333.62,-0.21,94188.0,342.68,-0.33,,2017,2017.11,4
2017-11-15,332.17,-0.43,112557.0,340.85,-0.53,,2017,2017.11,4
2017-11-16,334.36,0.66,82134.0,343.25,0.7,,2017,2017.11,4
2017-11-17,334.18,-0.05,92925.0,343.12,-0.04,,2017,2017.11,4
2017-11-20,332.92,-0.38,76768.0,341.16,-0.57,,2017,2017.11,4
2017-11-21,333.51,0.18,123280.0,341.57,0.12,,2017,2017.11,4
2017-11-22,335.49,0.59,114422.0,344.51,0.86,,2017,2017.11,4
2017-11-23,334.51,-0.29,71016.0,343.29,-0.35,,2017,2017.11,4
2017-11-24,335.44,0.28,73264.0,344.41,0.33,,2017,2017.11,4
2017-11-27,329.53,-1.76,91208.0,337.88,-1.9,,2017,2017.11,4
2017-11-28,330.99,0.44,93026.0,339.48,0.47,,2017,2017.11,4
2017-11-29,330.68,-0.09,67852.0,339.11,-0.11,,2017,2017.11,4
2017-11-30,325.25,-1.64,121248.0,334.32,-1.41,,2017,2017.11,4
2017-12-01,324.78,-0.14,82200.0,333.15,-0.35,,2017,2017.12,4
2017-12-04,328.77,1.23,91083.0,337.8,1.4,,2017,2017.12,4
2017-12-05,329.61,0.26,97570.0,338.73,0.28,,2017,2017.12,4
2017-12-06,324.52,-1.54,129648.0,333.8,-1.46,,2017,2017.12,4
2017-12-07,323.59,-0.29,128719.0,332.94,-0.26,,2017,2017.12,4
2017-12-08,324.68,0.34,125460.0,334.19,0.38,,2017,2017.12,4
2017-12-11,325.09,0.13,90621.0,333.7,-0.15,,2017,2017.12,4
2017-12-12,324.07,-0.31,91125.0,332.47,-0.37,,2017,2017.12,4
2017-12-13,326.18,0.65,90540.0,334.59,0.64,,2017,2017.12,4
2017-12-14,324.74,-0.44,134155.0,333.11,-0.44,,2017,2017.12,4
2017-12-15,326.23,0.46,128653.0,335.1,0.6,,2017,2017.12,4
2017-12-18,326.6,0.11,103731.0,335.47,0.11,,2017,2017.12,4
2017-12-19,326.76,0.05,86085.0,336.12,0.19,,2017,2017.12,4
2017-12-20,325.79,-0.3,66252.0,335.4,-0.21,,2017,2017.12,4
2017-12-21,319.72,-1.86,86541.0,329.12,-1.87,,2017,2017.12,4
2017-12-22,321.21,0.47,81170.0,330.41,0.39,,2017,2017.12,4
2017-12-26,318.89,-0.72,87523.0,328.06,-0.71,,2017,2017.12,4
2017-12-27,320.25,0.43,74283.0,329.19,0.34,,2017,2017.12,4
2017-12-28,324.74,1.4,68940.0,333.48,1.3,,2017,2017.12,4
2018-01-02,326.0,0.39,70744.0,334.75,0.38,,2018,2018.1,1
2018-01-03,327.13,0.35,109848.0,336.57,0.54,,2018,2018.1,1
2018-01-04,324.58,-0.78,106565.0,334.51,-0.61,,2018,2018.1,1
2018-01-05,328.97,1.35,96164.0,339.58,1.52,,2018,2018.1,1
2018-01-08,331.28,0.7,88480.0,342.82,0.95,,2018,2018.1,1
2018-01-09,330.25,-0.31,100984.0,341.9,-0.27,,2018,2018.1,1
2018-01-10,327.61,-0.8,140728.0,338.85,-0.89,,2018,2018.1,1
2018-01-11,325.67,-0.59,120938.0,337.08,-0.52,,2018,2018.1,1
2018-01-12,326.72,0.32,143377.0,338.48,0.42,,2018,2018.1,1
2018-01-15,327.39,0.21,98450.0,338.75,0.08,,2018,2018.1,1
2018-01-16,330.02,0.8,107816.0,341.06,0.68,,2018,2018.1,1
2018-01-17,329.19,-0.25,95197.0,340.32,-0.22,,2018,2018.1,1
2018-01-18,329.13,-0.02,94897.0,340.38,0.02,,2018,2018.1,1
2018-01-19,329.52,0.12,94694.0,341.17,0.23,,2018,2018.1,1
2018-01-22,326.27,-0.99,80821.0,337.43,-1.1,,2018,2018.1,1
2018-01-23,330.93,1.43,102543.0,342.04,1.37,,2018,2018.1,1
2018-01-24,330.91,-0.01,89710.0,341.69,-0.1,,2018,2018.1,1
2018-01-25,334.08,0.96,124683.0,345.16,1.02,,2018,2018.1,1
2018-01-26,335.38,0.39,112867.0,345.73,0.17,,2018,2018.1,1
2018-01-29,338.05,0.8,121234.0,348.72,0.86,,2018,2018.1,1
2018-01-30,333.4,-1.38,109651.0,343.85,-1.4,,2018,2018.1,1
2018-01-31,333.38,-0.01,113799.0,344.21,0.1,,2018,2018.1,1
2018-02-01,333.36,-0.01,92493.0,344.26,0.01,,2018,2018.2,1
2018-02-02,327.01,-1.9,100574.0,338.06,-1.8,,2018,2018.2,1
2018-02-05,323.29,-1.14,101936.0,334.89,-0.94,,2018,2018.2,1
2018-02-06,318.01,-1.63,126683.0,328.94,-1.78,,2018,2018.2,1
2018-02-07,310.48,-2.37,106916.0,321.57,-2.24,,2018,2018.2,1
2018-02-08,311.62,0.37,111638.0,322.83,0.39,,2018,2018.2,1
2018-02-09,304.83,-2.18,103309.0,315.58,-2.25,,2018,2018.2,1
2018-02-12,308.13,1.08,84614.0,319.23,1.16,,2018,2018.2,1
2018-02-13,310.87,0.89,86757.0,322.14,0.91,,2018,2018.2,1
2018-02-14,314.4,1.14,69233.0,325.96,1.19,,2018,2018.2,1
2018-02-19,316.61,0.7,70084.0,328.4,0.75,,2018,2018.2,1
2018-02-20,312.83,-1.19,56032.0,324.57,-1.17,,2018,2018.2,1
2018-02-21,314.47,0.52,61421.0,326.19,0.5,,2018,2018.2,1
2018-02-22,312.17,-0.73,65202.0,323.61,-0.79,,2018,2018.2,1
2018-02-23,316.81,1.49,74327.0,328.59,1.54,,2018,2018.2,1
2018-02-26,317.34,0.17,86346.0,329.26,0.2,,2018,2018.2,1
2018-02-27,316.83,-0.16,69195.0,328.67,-0.18,,2018,2018.2,1
2018-02-28,312.86,-1.25,94901.0,324.88,-1.15,,2018,2018.2,1
2018-03-02,308.35,-1.44,83585.0,320.41,-1.38,,2018,2018.3,1
2018-03-05,304.58,-1.22,66487.0,316.62,-1.18,,2018,2018.3,1
2018-03-06,310.46,1.93,87806.0,322.71,1.92,,2018,2018.3,1
2018-03-07,311.14,0.22,97307.0,323.35,0.2,,2018,2018.3,1
2018-03-08,314.78,1.17,92592.0,327.28,1.22,,2018,2018.3,1
